"ID","ObservationTime","ObservationDate","ScreenTemperature","SiteName"
"5146020","9","2015-12-16T00:00:00","11.80","CASTLEDERG (3904)"
"5146158","10","2015-12-16T00:00:00","11.40","CASTLEDERG (3904)"
"5146295","11","2015-12-16T00:00:00","11.60","CASTLEDERG (3904)"
"5146430","12","2015-12-16T00:00:00","11.70","CASTLEDERG (3904)"
"5146567","13","2015-12-16T00:00:00","13.10","CASTLEDERG (3904)"
"5146704","14","2015-12-16T00:00:00","12.50","CASTLEDERG (3904)"
"5146841","15","2015-12-16T00:00:00","12.20","CASTLEDERG (3904)"
"5146979","16","2015-12-16T00:00:00","12.50","CASTLEDERG (3904)"
"5147118","17","2015-12-16T00:00:00","12.60","CASTLEDERG (3904)"
"5147255","18","2015-12-16T00:00:00","13.20","CASTLEDERG (3904)"
"5147527","20","2015-12-16T00:00:00","13.00","CASTLEDERG (3904)"
"5147666","21","2015-12-16T00:00:00","12.60","CASTLEDERG (3904)"
"5147803","22","2015-12-16T00:00:00","12.70","CASTLEDERG (3904)"
"5147941","23","2015-12-16T00:00:00","13.60","CASTLEDERG (3904)"
"5148077","0","2015-12-17T00:00:00","13.80","CASTLEDERG (3904)"
"5148212","1","2015-12-17T00:00:00","14.10","CASTLEDERG (3904)"
"5148348","2","2015-12-17T00:00:00","14.30","CASTLEDERG (3904)"
"5148485","3","2015-12-17T00:00:00","14.10","CASTLEDERG (3904)"
"5148618","4","2015-12-17T00:00:00","13.70","CASTLEDERG (3904)"
"5148750","5","2015-12-17T00:00:00","13.50","CASTLEDERG (3904)"
"5148881","6","2015-12-17T00:00:00","13.30","CASTLEDERG (3904)"
"5149017","7","2015-12-17T00:00:00","12.50","CASTLEDERG (3904)"
"5149148","8","2015-12-17T00:00:00","11.80","CASTLEDERG (3904)"
"5149286","9","2015-12-17T00:00:00","11.30","CASTLEDERG (3904)"
"5149421","10","2015-12-17T00:00:00","11.60","CASTLEDERG (3904)"
"5149557","11","2015-12-17T00:00:00","12.10","CASTLEDERG (3904)"
"5149692","12","2015-12-17T00:00:00","12.10","CASTLEDERG (3904)"
"5149831","13","2015-12-17T00:00:00","11.70","CASTLEDERG (3904)"
"5149969","14","2015-12-17T00:00:00","12.10","CASTLEDERG (3904)"
"5150108","15","2015-12-17T00:00:00","12.30","CASTLEDERG (3904)"
"5150247","16","2015-12-17T00:00:00","12.00","CASTLEDERG (3904)"
"5150386","17","2015-12-17T00:00:00","11.60","CASTLEDERG (3904)"
"5150520","18","2015-12-17T00:00:00","11.00","CASTLEDERG (3904)"
"5150658","19","2015-12-17T00:00:00","10.60","CASTLEDERG (3904)"
"5150796","20","2015-12-17T00:00:00","10.60","CASTLEDERG (3904)"
"5150934","21","2015-12-17T00:00:00","10.80","CASTLEDERG (3904)"
"5151073","22","2015-12-17T00:00:00","10.70","CASTLEDERG (3904)"
"5151209","23","2015-12-17T00:00:00","10.70","CASTLEDERG (3904)"
"5151345","0","2015-12-18T00:00:00","10.50","CASTLEDERG (3904)"
"5151483","1","2015-12-18T00:00:00","10.70","CASTLEDERG (3904)"
"5151622","2","2015-12-18T00:00:00","10.20","CASTLEDERG (3904)"
"5151759","3","2015-12-18T00:00:00","10.50","CASTLEDERG (3904)"
"5151895","4","2015-12-18T00:00:00","11.30","CASTLEDERG (3904)"
"5152034","5","2015-12-18T00:00:00","11.40","CASTLEDERG (3904)"
"5152173","6","2015-12-18T00:00:00","11.20","CASTLEDERG (3904)"
"5152311","7","2015-12-18T00:00:00","11.00","CASTLEDERG (3904)"
"5152448","8","2015-12-18T00:00:00","11.10","CASTLEDERG (3904)"
"5152585","9","2015-12-18T00:00:00","11.00","CASTLEDERG (3904)"
"5152723","10","2015-12-18T00:00:00","11.50","CASTLEDERG (3904)"
"5152862","11","2015-12-18T00:00:00","11.60","CASTLEDERG (3904)"
"5153001","12","2015-12-18T00:00:00","11.70","CASTLEDERG (3904)"
"5153139","13","2015-12-18T00:00:00","12.30","CASTLEDERG (3904)"
"5153278","14","2015-12-18T00:00:00","12.20","CASTLEDERG (3904)"
"5153412","15","2015-12-18T00:00:00","12.20","CASTLEDERG (3904)"
"5153550","16","2015-12-18T00:00:00","12.80","CASTLEDERG (3904)"
"5153686","17","2015-12-18T00:00:00","12.70","CASTLEDERG (3904)"
"5153822","18","2015-12-18T00:00:00","12.80","CASTLEDERG (3904)"
"5153959","19","2015-12-18T00:00:00","13.00","CASTLEDERG (3904)"
"5154096","20","2015-12-18T00:00:00","13.40","CASTLEDERG (3904)"
"5154235","21","2015-12-18T00:00:00","13.40","CASTLEDERG (3904)"
"5154373","22","2015-12-18T00:00:00","13.10","CASTLEDERG (3904)"
"5154511","23","2015-12-18T00:00:00","13.70","CASTLEDERG (3904)"
"5154644","0","2015-12-19T00:00:00","13.70","CASTLEDERG (3904)"
"5154777","1","2015-12-19T00:00:00","14.10","CASTLEDERG (3904)"
"5154913","2","2015-12-19T00:00:00","14.80","CASTLEDERG (3904)"
"5155047","3","2015-12-19T00:00:00","15.00","CASTLEDERG (3904)"
"5155181","4","2015-12-19T00:00:00","14.60","CASTLEDERG (3904)"
"5155448","6","2015-12-19T00:00:00","13.80","CASTLEDERG (3904)"
"5155586","7","2015-12-19T00:00:00","13.90","CASTLEDERG (3904)"
"5155716","8","2015-12-19T00:00:00","13.40","CASTLEDERG (3904)"
"5155852","9","2015-12-19T00:00:00","13.00","CASTLEDERG (3904)"
"5155988","10","2015-12-19T00:00:00","13.60","CASTLEDERG (3904)"
"5156124","11","2015-12-19T00:00:00","12.80","CASTLEDERG (3904)"
"5156260","12","2015-12-19T00:00:00","12.00","CASTLEDERG (3904)"
"5156395","13","2015-12-19T00:00:00","12.00","CASTLEDERG (3904)"
"5156529","14","2015-12-19T00:00:00","12.00","CASTLEDERG (3904)"
"5156667","15","2015-12-19T00:00:00","11.50","CASTLEDERG (3904)"
"5156804","16","2015-12-19T00:00:00","11.20","CASTLEDERG (3904)"
"5156937","17","2015-12-19T00:00:00","10.80","CASTLEDERG (3904)"
"5157076","18","2015-12-19T00:00:00","10.80","CASTLEDERG (3904)"
"5157214","19","2015-12-19T00:00:00","10.90","CASTLEDERG (3904)"
"5157352","20","2015-12-19T00:00:00","10.00","CASTLEDERG (3904)"
"5157490","21","2015-12-19T00:00:00","9.40","CASTLEDERG (3904)"
"5157625","22","2015-12-19T00:00:00","9.20","CASTLEDERG (3904)"
"5157761","23","2015-12-19T00:00:00","9.00","CASTLEDERG (3904)"
"5157898","0","2015-12-20T00:00:00","8.90","CASTLEDERG (3904)"
"5158032","1","2015-12-20T00:00:00","8.60","CASTLEDERG (3904)"
"5158170","2","2015-12-20T00:00:00","8.50","CASTLEDERG (3904)"
"5158306","3","2015-12-20T00:00:00","8.20","CASTLEDERG (3904)"
"5158441","4","2015-12-20T00:00:00","8.10","CASTLEDERG (3904)"
"5158574","5","2015-12-20T00:00:00","7.40","CASTLEDERG (3904)"
"5158711","6","2015-12-20T00:00:00","7.70","CASTLEDERG (3904)"
"5158848","7","2015-12-20T00:00:00","6.80","CASTLEDERG (3904)"
"5158985","8","2015-12-20T00:00:00","7.30","CASTLEDERG (3904)"
"5159122","9","2015-12-20T00:00:00","7.60","CASTLEDERG (3904)"
"5159324","11","2015-12-20T00:00:00","8.00","CASTLEDERG (3904)"
"5159434","12","2015-12-20T00:00:00","8.70","CASTLEDERG (3904)"
"5159571","13","2015-12-20T00:00:00","8.50","CASTLEDERG (3904)"
"5159708","14","2015-12-20T00:00:00","8.80","CASTLEDERG (3904)"
"5159844","15","2015-12-20T00:00:00","8.40","CASTLEDERG (3904)"
"5159979","16","2015-12-20T00:00:00","8.10","CASTLEDERG (3904)"
"5160117","17","2015-12-20T00:00:00","7.80","CASTLEDERG (3904)"
"5160253","18","2015-12-20T00:00:00","7.20","CASTLEDERG (3904)"
"5160389","19","2015-12-20T00:00:00","7.80","CASTLEDERG (3904)"
"5160526","20","2015-12-20T00:00:00","7.00","CASTLEDERG (3904)"
"5160664","21","2015-12-20T00:00:00","6.60","CASTLEDERG (3904)"
"5160801","22","2015-12-20T00:00:00","6.50","CASTLEDERG (3904)"
"5160938","23","2015-12-20T00:00:00","6.00","CASTLEDERG (3904)"
"5161075","0","2015-12-21T00:00:00","5.60","CASTLEDERG (3904)"
"5161212","1","2015-12-21T00:00:00","5.40","CASTLEDERG (3904)"
"5161348","2","2015-12-21T00:00:00","5.00","CASTLEDERG (3904)"
"5161485","3","2015-12-21T00:00:00","5.50","CASTLEDERG (3904)"
"5161622","4","2015-12-21T00:00:00","5.70","CASTLEDERG (3904)"
"5161760","5","2015-12-21T00:00:00","6.20","CASTLEDERG (3904)"
"5161898","6","2015-12-21T00:00:00","5.90","CASTLEDERG (3904)"
"5162036","7","2015-12-21T00:00:00","5.80","CASTLEDERG (3904)"
"5162174","8","2015-12-21T00:00:00","5.60","CASTLEDERG (3904)"
"5162312","9","2015-12-21T00:00:00","6.50","CASTLEDERG (3904)"
"5162450","10","2015-12-21T00:00:00","8.20","CASTLEDERG (3904)"
"5162588","11","2015-12-21T00:00:00","8.60","CASTLEDERG (3904)"
"5162725","12","2015-12-21T00:00:00","7.90","CASTLEDERG (3904)"
"5162862","13","2015-12-21T00:00:00","8.10","CASTLEDERG (3904)"
"5163000","14","2015-12-21T00:00:00","8.60","CASTLEDERG (3904)"
"5163138","15","2015-12-21T00:00:00","8.30","CASTLEDERG (3904)"
"5163277","16","2015-12-21T00:00:00","8.70","CASTLEDERG (3904)"
"5163415","17","2015-12-21T00:00:00","8.40","CASTLEDERG (3904)"
"5163554","18","2015-12-21T00:00:00","8.20","CASTLEDERG (3904)"
"5163693","19","2015-12-21T00:00:00","6.90","CASTLEDERG (3904)"
"5163832","20","2015-12-21T00:00:00","7.40","CASTLEDERG (3904)"
"5163970","21","2015-12-21T00:00:00","7.60","CASTLEDERG (3904)"
"5164109","22","2015-12-21T00:00:00","7.80","CASTLEDERG (3904)"
"5164247","23","2015-12-21T00:00:00","7.50","CASTLEDERG (3904)"
"5164385","0","2015-12-22T00:00:00","8.10","CASTLEDERG (3904)"
"5164523","1","2015-12-22T00:00:00","9.00","CASTLEDERG (3904)"
"5164661","2","2015-12-22T00:00:00","10.40","CASTLEDERG (3904)"
"5164799","3","2015-12-22T00:00:00","11.70","CASTLEDERG (3904)"
"5164936","4","2015-12-22T00:00:00","13.00","CASTLEDERG (3904)"
"5165073","5","2015-12-22T00:00:00","10.30","CASTLEDERG (3904)"
"5165209","6","2015-12-22T00:00:00","9.80","CASTLEDERG (3904)"
"5165347","7","2015-12-22T00:00:00","9.60","CASTLEDERG (3904)"
"5165486","8","2015-12-22T00:00:00","8.60","CASTLEDERG (3904)"
"5165624","9","2015-12-22T00:00:00","8.10","CASTLEDERG (3904)"
"5165763","10","2015-12-22T00:00:00","7.20","CASTLEDERG (3904)"
"5165901","11","2015-12-22T00:00:00","7.60","CASTLEDERG (3904)"
"5166039","12","2015-12-22T00:00:00","7.50","CASTLEDERG (3904)"
"5166178","13","2015-12-22T00:00:00","8.30","CASTLEDERG (3904)"
"5166315","14","2015-12-22T00:00:00","8.80","CASTLEDERG (3904)"
"5166453","15","2015-12-22T00:00:00","8.10","CASTLEDERG (3904)"
"5166592","16","2015-12-22T00:00:00","7.60","CASTLEDERG (3904)"
"5166731","17","2015-12-22T00:00:00","7.40","CASTLEDERG (3904)"
"5166870","18","2015-12-22T00:00:00","6.80","CASTLEDERG (3904)"
"5167008","19","2015-12-22T00:00:00","6.70","CASTLEDERG (3904)"
"5167147","20","2015-12-22T00:00:00","5.60","CASTLEDERG (3904)"
"5167286","21","2015-12-22T00:00:00","5.40","CASTLEDERG (3904)"
"5167424","22","2015-12-22T00:00:00","5.40","CASTLEDERG (3904)"
"5167563","23","2015-12-22T00:00:00","5.50","CASTLEDERG (3904)"
"5167700","0","2015-12-23T00:00:00","5.80","CASTLEDERG (3904)"
"5167837","1","2015-12-23T00:00:00","4.10","CASTLEDERG (3904)"
"5167976","2","2015-12-23T00:00:00","4.50","CASTLEDERG (3904)"
"5168114","3","2015-12-23T00:00:00","4.60","CASTLEDERG (3904)"
"5168252","4","2015-12-23T00:00:00","4.60","CASTLEDERG (3904)"
"5168386","5","2015-12-23T00:00:00","5.10","CASTLEDERG (3904)"
"5168523","6","2015-12-23T00:00:00","4.50","CASTLEDERG (3904)"
"5168661","7","2015-12-23T00:00:00","4.00","CASTLEDERG (3904)"
"5168797","8","2015-12-23T00:00:00","3.80","CASTLEDERG (3904)"
"5168935","9","2015-12-23T00:00:00","3.80","CASTLEDERG (3904)"
"5169071","10","2015-12-23T00:00:00","4.60","CASTLEDERG (3904)"
"5169208","11","2015-12-23T00:00:00","5.10","CASTLEDERG (3904)"
"5169345","12","2015-12-23T00:00:00","6.20","CASTLEDERG (3904)"
"5169483","13","2015-12-23T00:00:00","5.90","CASTLEDERG (3904)"
"5169621","14","2015-12-23T00:00:00","6.60","CASTLEDERG (3904)"
"5169760","15","2015-12-23T00:00:00","7.00","CASTLEDERG (3904)"
"5169899","16","2015-12-23T00:00:00","7.30","CASTLEDERG (3904)"
"5170034","17","2015-12-23T00:00:00","8.50","CASTLEDERG (3904)"
"5170168","18","2015-12-23T00:00:00","9.40","CASTLEDERG (3904)"
"5170307","19","2015-12-23T00:00:00","9.80","CASTLEDERG (3904)"
"5170445","20","2015-12-23T00:00:00","10.70","CASTLEDERG (3904)"
"5170584","21","2015-12-23T00:00:00","10.40","CASTLEDERG (3904)"
"5170721","22","2015-12-23T00:00:00","10.00","CASTLEDERG (3904)"
"5170859","23","2015-12-23T00:00:00","8.70","CASTLEDERG (3904)"
"5170993","0","2015-12-24T00:00:00","7.00","CASTLEDERG (3904)"
"5171129","1","2015-12-24T00:00:00","6.60","CASTLEDERG (3904)"
"5171264","2","2015-12-24T00:00:00","6.60","CASTLEDERG (3904)"
"5171400","3","2015-12-24T00:00:00","6.30","CASTLEDERG (3904)"
"5171537","4","2015-12-24T00:00:00","6.40","CASTLEDERG (3904)"
"5171675","5","2015-12-24T00:00:00","6.50","CASTLEDERG (3904)"
"5171810","6","2015-12-24T00:00:00","6.40","CASTLEDERG (3904)"
"5171949","7","2015-12-24T00:00:00","5.80","CASTLEDERG (3904)"
"5172086","8","2015-12-24T00:00:00","5.30","CASTLEDERG (3904)"
"5172224","9","2015-12-24T00:00:00","4.50","CASTLEDERG (3904)"
"5172362","10","2015-12-24T00:00:00","4.20","CASTLEDERG (3904)"
"5172499","11","2015-12-24T00:00:00","4.00","CASTLEDERG (3904)"
"5172636","12","2015-12-24T00:00:00","4.70","CASTLEDERG (3904)"
"5172774","13","2015-12-24T00:00:00","3.90","CASTLEDERG (3904)"
"5172910","14","2015-12-24T00:00:00","4.00","CASTLEDERG (3904)"
"5173048","15","2015-12-24T00:00:00","3.90","CASTLEDERG (3904)"
"5173187","16","2015-12-24T00:00:00","2.40","CASTLEDERG (3904)"
"5173324","17","2015-12-24T00:00:00","1.90","CASTLEDERG (3904)"
"5173462","18","2015-12-24T00:00:00","2.00","CASTLEDERG (3904)"
"5173600","19","2015-12-24T00:00:00","2.70","CASTLEDERG (3904)"
"5173739","20","2015-12-24T00:00:00","3.50","CASTLEDERG (3904)"
"5173878","21","2015-12-24T00:00:00","2.80","CASTLEDERG (3904)"
"5174016","22","2015-12-24T00:00:00","2.80","CASTLEDERG (3904)"
"5174154","23","2015-12-24T00:00:00","2.60","CASTLEDERG (3904)"
"5174291","0","2015-12-25T00:00:00","2.20","CASTLEDERG (3904)"
"5174429","1","2015-12-25T00:00:00","2.50","CASTLEDERG (3904)"
"5174566","2","2015-12-25T00:00:00","2.80","CASTLEDERG (3904)"
"5174702","3","2015-12-25T00:00:00","2.40","CASTLEDERG (3904)"
"5174839","4","2015-12-25T00:00:00","1.80","CASTLEDERG (3904)"
"5174978","5","2015-12-25T00:00:00","0.10","CASTLEDERG (3904)"
"5175116","6","2015-12-25T00:00:00","0.60","CASTLEDERG (3904)"
"5175254","7","2015-12-25T00:00:00","1.40","CASTLEDERG (3904)"
"5175390","8","2015-12-25T00:00:00","1.40","CASTLEDERG (3904)"
"5175528","9","2015-12-25T00:00:00","1.60","CASTLEDERG (3904)"
"5175666","10","2015-12-25T00:00:00","1.30","CASTLEDERG (3904)"
"5175802","11","2015-12-25T00:00:00","1.70","CASTLEDERG (3904)"
"5175939","12","2015-12-25T00:00:00","2.50","CASTLEDERG (3904)"
"5176076","13","2015-12-25T00:00:00","2.70","CASTLEDERG (3904)"
"5176215","14","2015-12-25T00:00:00","2.80","CASTLEDERG (3904)"
"5176352","15","2015-12-25T00:00:00","2.90","CASTLEDERG (3904)"
"5176489","16","2015-12-25T00:00:00","2.80","CASTLEDERG (3904)"
"5176624","17","2015-12-25T00:00:00","2.80","CASTLEDERG (3904)"
"5176762","18","2015-12-25T00:00:00","3.10","CASTLEDERG (3904)"
"5176900","19","2015-12-25T00:00:00","3.40","CASTLEDERG (3904)"
"5177038","20","2015-12-25T00:00:00","3.50","CASTLEDERG (3904)"
"5177175","21","2015-12-25T00:00:00","3.70","CASTLEDERG (3904)"
"5177312","22","2015-12-25T00:00:00","3.80","CASTLEDERG (3904)"
"5177448","23","2015-12-25T00:00:00","3.90","CASTLEDERG (3904)"
"5177585","0","2015-12-26T00:00:00","4.00","CASTLEDERG (3904)"
"5177720","1","2015-12-26T00:00:00","4.10","CASTLEDERG (3904)"
"5177850","2","2015-12-26T00:00:00","4.10","CASTLEDERG (3904)"
"5177985","3","2015-12-26T00:00:00","4.10","CASTLEDERG (3904)"
"5178120","4","2015-12-26T00:00:00","4.30","CASTLEDERG (3904)"
"5178250","5","2015-12-26T00:00:00","4.50","CASTLEDERG (3904)"
"5178381","6","2015-12-26T00:00:00","4.70","CASTLEDERG (3904)"
"5178517","7","2015-12-26T00:00:00","4.80","CASTLEDERG (3904)"
"5178653","8","2015-12-26T00:00:00","4.80","CASTLEDERG (3904)"
"5178788","9","2015-12-26T00:00:00","4.90","CASTLEDERG (3904)"
"5178925","10","2015-12-26T00:00:00","5.00","CASTLEDERG (3904)"
"5179062","11","2015-12-26T00:00:00","5.20","CASTLEDERG (3904)"
"5179198","12","2015-12-26T00:00:00","5.20","CASTLEDERG (3904)"
"5179335","13","2015-12-26T00:00:00","5.30","CASTLEDERG (3904)"
"5179472","14","2015-12-26T00:00:00","5.30","CASTLEDERG (3904)"
"5179610","15","2015-12-26T00:00:00","5.20","CASTLEDERG (3904)"
"5179747","16","2015-12-26T00:00:00","4.90","CASTLEDERG (3904)"
"5179884","17","2015-12-26T00:00:00","4.70","CASTLEDERG (3904)"
"5180020","18","2015-12-26T00:00:00","4.50","CASTLEDERG (3904)"
"5180158","19","2015-12-26T00:00:00","4.30","CASTLEDERG (3904)"
"5180295","20","2015-12-26T00:00:00","4.30","CASTLEDERG (3904)"
"5180431","21","2015-12-26T00:00:00","4.00","CASTLEDERG (3904)"
"5180567","22","2015-12-26T00:00:00","4.40","CASTLEDERG (3904)"
"5180703","23","2015-12-26T00:00:00","3.00","CASTLEDERG (3904)"
"5180837","0","2015-12-27T00:00:00","2.00","CASTLEDERG (3904)"
"5180973","1","2015-12-27T00:00:00","1.70","CASTLEDERG (3904)"
"5181105","2","2015-12-27T00:00:00","-0.10","CASTLEDERG (3904)"
"5181234","3","2015-12-27T00:00:00","0.30","CASTLEDERG (3904)"
"5181369","4","2015-12-27T00:00:00","0.50","CASTLEDERG (3904)"
"5181504","5","2015-12-27T00:00:00","-1.20","CASTLEDERG (3904)"
"5181639","6","2015-12-27T00:00:00","-0.80","CASTLEDERG (3904)"
"5181774","7","2015-12-27T00:00:00","-0.20","CASTLEDERG (3904)"
"5181910","8","2015-12-27T00:00:00","0.80","CASTLEDERG (3904)"
"5182046","9","2015-12-27T00:00:00","1.60","CASTLEDERG (3904)"
"5182183","10","2015-12-27T00:00:00","2.20","CASTLEDERG (3904)"
"5182321","11","2015-12-27T00:00:00","3.40","CASTLEDERG (3904)"
"5182453","12","2015-12-27T00:00:00","3.70","CASTLEDERG (3904)"
"5182588","13","2015-12-27T00:00:00","4.70","CASTLEDERG (3904)"
"5182722","14","2015-12-27T00:00:00","5.30","CASTLEDERG (3904)"
"5182859","15","2015-12-27T00:00:00","5.60","CASTLEDERG (3904)"
"5182996","16","2015-12-27T00:00:00","6.00","CASTLEDERG (3904)"
"5183129","17","2015-12-27T00:00:00","6.20","CASTLEDERG (3904)"
"5183264","18","2015-12-27T00:00:00","7.10","CASTLEDERG (3904)"
"5183400","19","2015-12-27T00:00:00","8.50","CASTLEDERG (3904)"
"5183536","20","2015-12-27T00:00:00","10.10","CASTLEDERG (3904)"
"5183673","21","2015-12-27T00:00:00","11.20","CASTLEDERG (3904)"
"5183810","22","2015-12-27T00:00:00","11.30","CASTLEDERG (3904)"
"5183942","23","2015-12-27T00:00:00","10.60","CASTLEDERG (3904)"
"5184078","0","2015-12-28T00:00:00","11.20","CASTLEDERG (3904)"
"5184214","1","2015-12-28T00:00:00","11.90","CASTLEDERG (3904)"
"5184349","2","2015-12-28T00:00:00","11.90","CASTLEDERG (3904)"
"5184483","3","2015-12-28T00:00:00","12.00","CASTLEDERG (3904)"
"5184619","4","2015-12-28T00:00:00","11.00","CASTLEDERG (3904)"
"5184754","5","2015-12-28T00:00:00","10.90","CASTLEDERG (3904)"
"5184889","6","2015-12-28T00:00:00","11.10","CASTLEDERG (3904)"
"5185026","7","2015-12-28T00:00:00","10.90","CASTLEDERG (3904)"
"5185162","8","2015-12-28T00:00:00","11.20","CASTLEDERG (3904)"
"5185297","9","2015-12-28T00:00:00","11.40","CASTLEDERG (3904)"
"5185433","10","2015-12-28T00:00:00","10.70","CASTLEDERG (3904)"
"5185568","11","2015-12-28T00:00:00","11.30","CASTLEDERG (3904)"
"5185698","12","2015-12-28T00:00:00","12.20","CASTLEDERG (3904)"
"5185834","13","2015-12-28T00:00:00","12.70","CASTLEDERG (3904)"
"5185971","14","2015-12-28T00:00:00","12.50","CASTLEDERG (3904)"
"5186102","15","2015-12-28T00:00:00","11.80","CASTLEDERG (3904)"
"5186238","16","2015-12-28T00:00:00","9.40","CASTLEDERG (3904)"
"5186368","17","2015-12-28T00:00:00","10.50","CASTLEDERG (3904)"
"5186504","18","2015-12-28T00:00:00","9.60","CASTLEDERG (3904)"
"5186638","19","2015-12-28T00:00:00","9.40","CASTLEDERG (3904)"
"5186774","20","2015-12-28T00:00:00","8.00","CASTLEDERG (3904)"
"5186912","21","2015-12-28T00:00:00","7.80","CASTLEDERG (3904)"
"5187050","22","2015-12-28T00:00:00","6.50","CASTLEDERG (3904)"
"5187184","23","2015-12-28T00:00:00","6.20","CASTLEDERG (3904)"
"5187316","0","2015-12-29T00:00:00","6.10","CASTLEDERG (3904)"
"5187451","1","2015-12-29T00:00:00","6.00","CASTLEDERG (3904)"
"5187587","2","2015-12-29T00:00:00","5.80","CASTLEDERG (3904)"
"5187724","3","2015-12-29T00:00:00","5.80","CASTLEDERG (3904)"
"5187860","4","2015-12-29T00:00:00","5.70","CASTLEDERG (3904)"
"5187997","5","2015-12-29T00:00:00","6.00","CASTLEDERG (3904)"
"5188134","6","2015-12-29T00:00:00","6.70","CASTLEDERG (3904)"
"5188269","7","2015-12-29T00:00:00","7.80","CASTLEDERG (3904)"
"5188405","8","2015-12-29T00:00:00","7.20","CASTLEDERG (3904)"
"5188541","9","2015-12-29T00:00:00","7.20","CASTLEDERG (3904)"
"5188676","10","2015-12-29T00:00:00","6.50","CASTLEDERG (3904)"
"5188812","11","2015-12-29T00:00:00","6.70","CASTLEDERG (3904)"
"5188948","12","2015-12-29T00:00:00","6.90","CASTLEDERG (3904)"
"5189084","13","2015-12-29T00:00:00","7.10","CASTLEDERG (3904)"
"5189216","14","2015-12-29T00:00:00","7.50","CASTLEDERG (3904)"
"5189352","15","2015-12-29T00:00:00","8.30","CASTLEDERG (3904)"
"5189486","16","2015-12-29T00:00:00","8.10","CASTLEDERG (3904)"
"5189620","17","2015-12-29T00:00:00","8.50","CASTLEDERG (3904)"
"5189756","18","2015-12-29T00:00:00","9.10","CASTLEDERG (3904)"
"5189893","19","2015-12-29T00:00:00","10.40","CASTLEDERG (3904)"
"5190028","20","2015-12-29T00:00:00","10.90","CASTLEDERG (3904)"
"5190162","21","2015-12-29T00:00:00","12.10","CASTLEDERG (3904)"
"5190295","22","2015-12-29T00:00:00","12.00","CASTLEDERG (3904)"
"5190432","23","2015-12-29T00:00:00","12.50","CASTLEDERG (3904)"
"5190567","0","2015-12-30T00:00:00","12.80","CASTLEDERG (3904)"
"5190702","1","2015-12-30T00:00:00","11.50","CASTLEDERG (3904)"
